id,trial,session,stim_type,correct_resp,resp,rt,correct
40,59,2,1,0,1,3.75,0
40,60,2,1,0,1,4.16,0
41,1,2,1,1,0,2.73,0
41,2,2,1,1,1,3.34,1
41,3,2,1,0,0,2.37,1
41,4,2,1,0,1,2.02,0
41,5,2,1,1,1,2.35,1
41,6,2,0,0,1,2.28,0
41,7,2,0,1,0,3.43,0
41,8,2,1,1,1,2.36,1
41,9,2,1,1,1,2.88,1
41,10,2,0,0,1,2.22,0
41,11,2,1,1,0,2.46,0
41,12,2,0,0,0,2.64,1
41,13,2,0,0,1,2.09,0
41,14,2,1,1,1,1.79,1
41,15,2,0,0,0,2.74,1
41,16,2,0,0,0,2.35,1
41,17,2,1,0,1,2.25,0
41,18,2,0,0,1,2.32,0
41,19,2,0,0,1,2.4,0
41,20,2,0,0,1,3.15,0
41,21,2,1,0,0,2.46,1
41,22,2,1,1,1,2.71,1
41,23,2,0,1,1,3.08,1
41,24,2,0,1,1,2.45,1
41,25,2,1,0,1,2.5,0
41,26,2,1,1,1,2.51,1
41,27,2,1,0,1,2.83,0
41,28,2,0,0,0,3.02,1
41,29,2,0,0,1,2.43,0
41,30,2,0,1,1,2.62,1
41,31,2,1,1,0,3.45,0
41,32,2,0,1,1,2.05,1
41,33,2,0,1,1,2.95,1
41,34,2,1,0,1,3.08,0
41,35,2,0,1,0,3.76,0
41,36,2,1,0,1,2.1,0
41,37,2,0,0,0,2.72,1
41,38,2,1,1,1,1.82,1
41,39,2,1,0,0,2.74,1
41,40,2,1,0,1,2.52,0
41,41,2,1,0,1,2.89,0
41,42,2,0,1,0,2.72,0
41,43,2,1,1,0,2.42,0
41,44,2,1,0,1,2.12,0
41,45,2,0,1,0,2.21,0
41,46,2,1,1,1,3.26,1
41,47,2,0,1,0,3.05,0
41,48,2,1,0,0,3.85,1
41,49,2,0,1,0,3.39,0
41,50,2,0,1,1,2.8,1
41,51,2,1,0,1,2.72,0
41,52,2,1,0,0,3.2,1
41,54,2,1,1,1,3.09,1
41,55,2,0,1,1,2.62,1
41,56,2,1,1,1,2.05,1
41,57,2,0,0,0,2.58,1
41,58,2,0,1,1,3.75,1
41,59,2,0,0,1,3.73,0
41,60,2,0,0,0,3.52,1
42,1,2,1,1,0,3.97,0
42,2,2,0,1,1,2.99,1
42,3,2,0,1,0,3.62,0
42,4,2,0,1,1,3.38,1
42,5,2,1,0,0,3.09,1
42,6,2,1,0,1,3.64,0
42,7,2,1,1,0,2.57,0
42,8,2,1,0,1,2.62,0
42,9,2,1,1,1,3.58,1
42,10,2,1,1,0,2.88,0
42,11,2,1,0,0,2.25,1
42,12,2,1,0,0,3.1,1
42,13,2,1,0,0,2.67,1
42,14,2,0,1,1,2.31,1
42,15,2,0,1,1,4.3,1
42,16,2,0,0,1,3.65,0
42,17,2,0,0,0,3.42,1
42,18,2,1,0,1,3.3,0
42,19,2,1,1,0,3.95,0
42,20,2,1,1,0,3.05,0
42,21,2,1,0,1,2.45,0
42,22,2,1,0,1,3.99,0
42,23,2,0,1,1,3.75,1
42,24,2,0,0,1,3.4,0
42,25,2,0,0,0,3.16,1
42,26,2,1,1,0,3.8,0
42,27,2,1,1,0,3.31,0
42,28,2,1,0,0,3.14,1
42,29,2,0,0,1,2.86,0
42,30,2,0,0,1,3.19,0
42,31,2,0,1,0,3.31,0
42,32,2,1,1,0,3.56,0
42,33,2,0,0,0,5.8,1
42,34,2,0,0,0,3.1,1
42,36,2,0,1,1,4.52,1
42,37,2,1,1,1,2.54,1
42,38,2,0,1,1,4.95,1
42,39,2,0,1,0,5.23,0
42,40,2,1,1,0,4.98,0
42,41,2,0,0,0,5.59,1
42,42,2,0,1,0,3.13,0
42,43,2,0,1,0,2.94,0
42,44,2,0,0,0,2.9,1
42,45,2,1,0,1,2.35,0
42,46,2,0,0,0,2.08,1
42,47,2,1,1,0,2.51,0
42,48,2,1,1,0,3.26,0
42,49,2,1,1,0,3.58,0
42,50,2,0,0,1,3.02,0
42,51,2,0,1,1,4.5,1
42,52,2,1,1,1,2.6,1
42,53,2,0,1,0,3.64,0
42,54,2,0,0,0,4.14,1
42,55,2,0,1,1,4.72,1
42,56,2,1,0,1,3.17,0
42,57,2,0,0,0,3.61,1
42,58,2,1,0,0,4.26,1
42,59,2,1,0,1,3.16,0
42,60,2,1,0,1,3.79,0
43,1,2,0,0,1,6.47,0
43,2,2,1,0,0,7.33,1
43,3,2,1,0,0,8.89,1
43,4,2,0,1,0,6.76,0
43,5,2,1,1,1,6.5,1
43,6,2,1,0,0,9.78,1
43,7,2,0,1,0,5.47,0
43,8,2,0,1,0,4.86,0
43,11,2,0,0,1,5.8,0
43,13,2,0,0,0,6.85,1
43,14,2,0,1,0,4.9,0
43,15,2,1,1,0,5.7,0
43,16,2,1,1,0,7.35,0
43,17,2,1,1,0,5.84,0
43,18,2,1,0,1,8.33,0
43,19,2,0,0,1,6.35,0
43,21,2,1,0,0,7.28,1
43,22,2,1,1,0,3.56,0
43,23,2,1,1,0,4.22,0
43,24,2,1,0,0,4.07,1
43,25,2,0,0,1,7.74,0
43,27,2,1,0,0,4.92,1
43,28,2,0,1,0,5.07,0
43,29,2,1,1,1,7.15,1
43,30,2,1,1,0,5.59,0
43,32,2,1,0,1,6.01,0
43,33,2,0,0,0,7.74,1
43,34,2,1,0,1,8.97,0
43,35,2,1,0,1,6.06,0
43,36,2,0,0,0,4.62,1
43,37,2,1,0,0,5.71,1
43,39,2,1,1,0,3.41,0
43,40,2,0,0,1,6.51,0
43,41,2,0,1,0,9.33,0
43,42,2,0,1,1,5.93,1
43,43,2,1,1,0,7.15,0
43,44,2,0,1,0,5.85,0
43,45,2,0,0,1,8.41,0
43,46,2,0,0,1,6.8,0
43,47,2,1,1,1,6.78,1
43,49,2,1,1,0,7.81,0
43,52,2,0,1,0,4.64,0
43,53,2,0,1,0,7.39,0
43,55,2,0,0,0,3.85,1
43,56,2,0,0,0,6.7,1
43,59,2,1,1,1,7.56,1
43,60,2,0,1,1,5.37,1
44,1,2,0,1,0,5.26,0
44,2,2,1,0,1,3.27,0
44,3,2,0,1,0,5.75,0
44,4,2,0,0,1,6.01,0
44,5,2,0,0,1,3.8,0
44,6,2,1,0,1,7.11,0
44,7,2,0,0,1,5.92,0
44,8,2,1,0,1,7.3,0
44,9,2,0,0,1,5.27,0
44,10,2,1,1,1,3.55,1
44,11,2,1,1,1,5.52,1
44,12,2,0,0,1,4.05,0
44,13,2,0,0,0,6.13,1
44,14,2,1,0,1,4.46,0
44,15,2,0,1,0,6.14,0
44,16,2,1,1,1,4.73,1
44,17,2,0,0,0,7.51,1
44,18,2,0,1,1,8.96,1
44,19,2,1,0,1,6.52,0
44,20,2,0,0,0,3.81,1
44,21,2,0,1,1,4.4,1
44,22,2,1,1,1,6.32,1
44,23,2,0,1,1,4.1,1
44,24,2,1,0,1,7.87,0
44,25,2,1,1,0,5.77,0
44,26,2,0,1,0,4.04,0
44,28,2,1,0,1,3.69,0
44,29,2,1,0,1,3.57,0
44,30,2,1,1,0,7.43,0
44,31,2,0,0,1,5.22,0
44,32,2,1,0,0,4.7,1
44,33,2,0,1,0,6.52,0
44,34,2,1,1,1,5.27,1
44,35,2,1,1,0,4.32,0
44,36,2,0,1,1,3.96,1
44,37,2,1,1,1,4.75,1
44,38,2,1,1,1,4.71,1
44,39,2,1,0,1,3.32,0
44,40,2,1,0,1,3.15,0
44,41,2,1,0,1,4.77,0
44,42,2,0,0,0,7.29,1
44,43,2,0,1,1,4.76,1
44,44,2,0,1,1,3.4,1
44,45,2,1,1,1,4.02,1
44,46,2,0,1,1,7.8,1
44,48,2,1,0,0,5.41,1
44,49,2,1,0,1,4.27,0
44,50,2,0,1,0,4.31,0
44,51,2,0,0,0,5.28,1
44,52,2,1,0,1,5.44,0
44,53,2,1,1,0,5.4,0
44,54,2,1,1,1,4.29,1
44,55,2,1,1,1,3.8,1
44,56,2,1,1,1,4.51,1
44,57,2,0,1,1,6.22,1
44,58,2,0,0,1,4.21,0
44,59,2,0,0,1,3.15,0
44,60,2,0,1,1,5.62,1
45,1,2,0,0,0,2.35,1
45,2,2,1,0,0,3.52,1
45,3,2,0,1,1,2.03,1
45,4,2,0,1,0,3.98,0
45,5,2,1,0,0,3.9,1
45,6,2,0,0,0,2.49,1
45,7,2,1,1,0,5.42,0
45,8,2,0,1,1,4.01,1
45,9,2,0,0,1,2.97,0
45,10,2,0,1,1,2.99,1
45,11,2,0,0,1,3.72,0
45,12,2,1,0,1,4.02,0
45,13,2,1,0,0,3.7,1
45,14,2,0,1,0,2.49,0
45,15,2,0,0,0,2.77,1
45,16,2,0,0,1,6.05,0
45,17,2,1,1,1,2.74,1
45,18,2,0,1,0,4.08,0
45,19,2,0,1,0,2.6,0
45,20,2,0,1,1,5.87,1
45,21,2,1,0,0,7.06,1
45,22,2,1,1,0,6,0
45,23,2,0,1,1,4.92,1
45,24,2,1,1,1,5.28,1
45,25,2,0,0,0,4.62,1
45,26,2,0,1,0,5.45,0
45,27,2,0,1,0,5.48,0
45,28,2,1,0,0,3.95,1
45,29,2,0,1,1,3.12,1
45,30,2,0,0,1,2.83,0
45,31,2,1,1,1,4.32,1
45,32,2,1,1,1,3.43,1
45,33,2,0,0,1,3.63,0
45,34,2,0,0,0,2.62,1
45,35,2,0,0,0,1.8,1
45,36,2,1,1,1,5.11,1
45,37,2,1,1,0,5.37,0
45,38,2,1,0,1,2.53,0
45,39,2,1,1,1,6.22,1
45,40,2,1,1,1,3.15,1
45,41,2,1,0,1,6.97,0
45,42,2,1,1,1,2.28,1
45,43,2,1,1,1,1.96,1
45,44,2,0,0,1,2.31,0
45,45,2,1,1,1,4.26,1
45,46,2,1,0,1,3.43,0
45,47,2,1,0,1,2.87,0
45,48,2,1,0,1,7.38,0
45,49,2,1,0,0,6.1,1
45,50,2,1,0,1,2.47,0
45,51,2,1,1,1,4.05,1
45,52,2,0,0,0,3,1
45,53,2,0,1,1,3.5,1
45,54,2,0,0,0,4.49,1
45,55,2,1,0,1,2.75,0
45,56,2,0,0,0,6.15,1
45,57,2,0,1,1,4.59,1
45,59,2,0,1,0,4.83,0
45,60,2,1,1,0,7.42,0
46,2,2,1,1,1,1.86,1
46,3,2,0,0,1,2.03,0
46,4,2,0,1,0,1.54,0
46,5,2,1,1,1,1.5,1
46,6,2,1,1,0,1.73,0
46,7,2,1,0,0,2.21,1
46,8,2,0,1,1,2.47,1
46,9,2,0,0,1,2.78,0
46,10,2,1,0,1,2.74,0
46,11,2,0,1,0,1.93,0
46,12,2,1,1,1,2.37,1
46,13,2,0,0,0,3.08,1
46,14,2,0,1,1,2.4,1
46,15,2,1,1,1,2.29,1
46,16,2,1,0,1,5.07,0
46,17,2,0,1,1,4.36,1
46,18,2,1,1,0,1.64,0
46,19,2,1,1,1,1.55,1
46,20,2,0,0,1,2,0
46,21,2,1,1,0,1.15,0
46,22,2,1,1,1,1.91,1
46,23,2,1,0,1,1.35,0
46,24,2,0,0,0,2.5,1
46,25,2,1,1,1,1.75,1
46,26,2,0,0,0,3.11,1
46,27,2,1,1,1,2.31,1
46,28,2,0,1,0,3.78,0
46,29,2,0,1,0,2.32,0
46,30,2,0,0,0,2.25,1
46,31,2,1,1,0,3.23,0
46,32,2,0,1,0,3.23,0
46,33,2,0,1,1,3.04,1
46,34,2,0,1,0,4.2,0
46,35,2,0,0,0,2.94,1
46,36,2,0,0,0,1.78,1
46,37,2,1,0,0,3.15,1
46,38,2,0,0,0,3.84,1
46,39,2,0,0,0,2.15,1
46,40,2,1,1,1,2.17,1
46,41,2,0,1,0,1.67,0
46,42,2,1,0,1,3,0
46,43,2,1,0,1,1.78,0
46,44,2,1,0,0,3.23,1
46,46,2,0,1,0,2.52,0
46,47,2,0,0,0,2.53,1
46,48,2,1,0,1,2.08,0
46,49,2,0,0,1,2.17,0
46,50,2,1,0,0,3,1
46,51,2,0,1,0,3.07,0
46,52,2,0,0,0,1.92,1
46,53,2,0,0,1,2.94,0
46,54,2,1,0,1,2.73,0
46,55,2,1,1,1,2.43,1
46,56,2,1,0,0,2.93,1
46,57,2,1,0,1,2.48,0
46,58,2,1,0,0,2.79,1
46,59,2,1,0,0,3.06,1
46,60,2,1,1,1,2.21,1
47,1,2,0,0,0,4.12,1
47,2,2,1,0,1,7.71,0
47,3,2,0,1,0,4.27,0
47,4,2,0,0,1,7.07,0
47,5,2,1,0,0,4.77,1
47,6,2,1,0,0,4.49,1
47,7,2,1,0,1,3.75,0
47,8,2,0,1,0,7.1,0
47,9,2,1,1,0,5.78,0
47,10,2,1,1,1,4.76,1
47,11,2,1,0,1,3.05,0
47,12,2,0,1,0,6.58,0
47,13,2,0,0,1,5.68,0
47,14,2,0,0,1,7.13,0
47,15,2,1,1,1,3.6,1
47,16,2,1,1,1,4.61,1
47,17,2,0,1,1,8.1,1
47,18,2,1,1,1,7.44,1
47,19,2,0,0,1,3.33,0
47,20,2,1,0,0,4.53,1
47,21,2,0,1,1,5.31,1
47,22,2,1,0,1,3.6,0
47,23,2,0,1,0,8.03,0
47,24,2,1,1,0,4.77,0
47,25,2,1,1,1,4.75,1
47,26,2,1,1,1,2.99,1
47,27,2,0,0,1,3.15,0
47,29,2,1,1,1,4.57,1
47,30,2,1,1,1,7.02,1
47,31,2,0,1,1,3.34,1
47,32,2,0,1,1,7.6,1
47,33,2,1,1,0,5.95,0
47,34,2,1,0,1,2.94,0
47,35,2,0,0,0,4.44,1
47,36,2,1,0,0,5.12,1
47,37,2,0,0,1,6.23,0
47,38,2,1,1,1,5.16,1
47,39,2,1,1,1,4.14,1
47,40,2,1,0,1,2.29,0
47,41,2,1,0,1,4.07,0
47,42,2,0,1,0,5.13,0
47,43,2,1,1,1,4.65,1
47,44,2,1,1,1,2.45,1
47,45,2,0,0,1,3.77,0
47,46,2,0,1,1,3.76,1
47,47,2,0,0,1,4.1,0
47,48,2,0,0,1,4.33,0
47,49,2,0,0,1,3.09,0
47,50,2,0,1,0,6.21,0
47,51,2,0,1,0,4.89,0
47,52,2,1,0,1,4.39,0
47,53,2,0,0,1,3.4,0
47,54,2,1,0,1,6.07,0
47,55,2,0,1,1,4.38,1
47,56,2,1,0,1,4.67,0
47,57,2,0,0,1,3.15,0
47,58,2,0,1,1,7.62,1
47,59,2,0,0,1,3.78,0
47,60,2,0,1,1,2.83,1
48,1,2,0,0,0,1.88,1
48,2,2,0,1,0,3.01,0
48,3,2,0,0,1,3.22,0
48,4,2,1,0,0,3.98,1
48,5,2,0,1,0,2.48,0
48,6,2,0,1,0,3.61,0
48,7,2,0,0,1,3.32,0
48,8,2,1,1,0,3.01,0
48,9,2,0,1,0,3.07,0
48,11,2,0,0,0,3.2,1
48,12,2,1,1,0,3.43,0
48,13,2,0,1,1,3.62,1
48,14,2,0,0,0,3.86,1
48,15,2,0,1,0,5.03,0
48,16,2,0,0,1,3.7,0
48,17,2,0,1,0,9.27,0
48,18,2,0,1,0,2.8,0
48,19,2,1,0,0,3.3,1
48,20,2,1,0,0,4.32,1
48,21,2,0,0,1,2.59,0
48,22,2,0,1,0,4.67,0
48,23,2,0,0,1,2.59,0
48,24,2,0,1,1,2.93,1
48,25,2,1,0,1,5.37,0
48,26,2,1,0,1,2.88,0
48,28,2,1,0,1,5.03,0
48,29,2,0,0,1,3.37,0
48,30,2,0,1,0,4.13,0
48,31,2,1,1,1,3.47,1
48,32,2,0,1,0,2.34,0
48,33,2,1,1,1,2.74,1
48,34,2,0,1,1,3.16,1
48,35,2,0,1,1,4.7,1
48,36,2,1,0,1,5.08,0
48,37,2,1,1,1,3.24,1
48,38,2,1,0,0,3.95,1
48,39,2,1,1,1,6.44,1
48,40,2,1,1,0,3.24,0
48,41,2,0,0,1,5.81,0
48,42,2,1,1,1,5.28,1
48,43,2,1,1,1,4.03,1
48,44,2,1,1,1,5.59,1
48,45,2,1,0,0,4.57,1
48,46,2,1,1,0,3.43,0
48,47,2,1,0,0,6.94,1
48,48,2,1,0,1,6.13,0
48,49,2,0,0,0,6.18,1
48,50,2,0,0,1,5.02,0
48,51,2,1,1,1,4.68,1
48,52,2,1,0,0,3.3,1
48,53,2,0,0,1,3.28,0
48,54,2,1,0,1,3.49,0
48,55,2,0,1,0,4.87,0
48,56,2,1,0,0,5.28,1
48,57,2,1,1,0,4.31,0
48,58,2,1,0,1,3.35,0
48,59,2,1,1,0,5.28,0
48,60,2,0,0,1,3.77,0
49,1,2,1,1,0,4.09,0
49,2,2,1,1,1,2.6,1
49,3,2,1,0,1,4.21,0
49,4,2,1,0,1,4.12,0
49,5,2,1,0,1,3.29,0
49,6,2,0,1,0,2.77,0
49,7,2,0,0,1,2.42,0
49,8,2,1,1,1,3.29,1
49,9,2,1,0,0,3.77,1
49,10,2,0,0,0,2.42,1
49,11,2,0,1,1,2.89,1
49,12,2,1,1,0,2.7,0
49,13,2,0,0,0,3.09,1
49,14,2,1,0,0,3.6,1
49,15,2,0,1,1,2.42,1
49,16,2,1,1,1,5.19,1
49,17,2,0,0,0,5.1,1
49,18,2,0,0,1,2.55,0
49,19,2,0,1,1,2.7,1
49,20,2,1,1,1,3.39,1
49,21,2,1,1,1,3.15,1
49,22,2,0,0,1,4.47,0
49,23,2,1,1,0,4.77,0
49,24,2,1,1,0,3.08,0
49,25,2,0,0,1,4.88,0
49,26,2,0,1,1,4.29,1
49,27,2,1,0,1,2.55,0
49,28,2,1,0,0,2.65,1
49,29,2,1,0,1,3.84,0
49,30,2,1,0,1,4.64,0
49,31,2,1,1,1,2.47,1
49,32,2,0,1,1,3.25,1
49,33,2,0,0,0,3.31,1
49,34,2,0,1,0,3.4,0
49,35,2,0,1,1,3.74,1
49,36,2,0,1,0,2.49,0
49,37,2,1,1,1,2.27,1
49,38,2,0,0,0,2.66,1
49,39,2,0,1,0,2.79,0
49,40,2,1,0,0,2.05,1
49,41,2,1,0,1,2.5,0
49,42,2,0,1,0,5.37,0
49,43,2,1,0,1,2.33,0
49,44,2,0,0,0,2.26,1
49,45,2,1,1,0,2.64,0
49,46,2,1,1,1,4.88,1
49,47,2,0,0,1,5.05,0
49,48,2,1,0,1,3.62,0
49,51,2,1,1,1,3.05,1
49,52,2,0,0,0,3.88,1
49,53,2,1,1,1,4.12,1
49,54,2,0,0,1,4.17,0
49,55,2,0,1,1,1.99,1
49,56,2,0,0,1,2.78,0
49,57,2,1,0,0,2.19,1
49,58,2,0,1,0,6.22,0
49,59,2,1,0,1,2.28,0
49,60,2,0,1,0,2.3,0
50,1,2,0,0,1,2.39,0
50,2,2,0,1,0,2.61,0
50,3,2,0,0,0,3.47,1
50,4,2,1,0,0,3.51,1
50,5,2,1,0,0,2.87,1
50,6,2,0,1,1,4.93,1
50,7,2,1,1,1,2.18,1
50,8,2,1,0,1,2.29,0
50,9,2,0,1,0,3.45,0
50,10,2,0,0,0,4.92,1
50,11,2,1,1,1,3.58,1
50,12,2,1,1,0,1.94,0
50,13,2,0,0,1,3.24,0
50,14,2,0,0,1,2.84,0
50,15,2,0,0,1,1.89,0
50,16,2,1,0,1,3.3,0
50,17,2,1,1,0,5.13,0
50,18,2,1,0,1,2.8,0
50,19,2,1,1,1,2.47,1
50,20,2,0,0,0,1.59,1
50,21,2,1,1,0,3.5,0
50,22,2,1,0,0,3.78,1
50,23,2,1,0,1,1.68,0
50,24,2,1,1,1,2.98,1
50,25,2,0,1,0,2.69,0
50,26,2,1,1,1,1.67,1
50,27,2,0,0,0,3.08,1
50,28,2,0,1,0,2.42,0
50,29,2,1,0,0,2.74,1
50,30,2,1,1,1,3.23,1
50,31,2,0,1,0,3.85,0
50,32,2,0,1,1,2.17,1
50,33,2,1,1,1,2.6,1
50,34,2,0,0,0,2.7,1
50,35,2,1,1,1,2.15,1
50,36,2,0,0,1,3.74,0
50,37,2,1,0,0,2.85,1
50,38,2,1,0,1,2.83,0
50,39,2,1,1,1,3.11,1
50,40,2,1,1,0,3.05,0
50,41,2,0,1,1,3.92,1
50,42,2,1,0,1,2.83,0
50,43,2,0,0,1,3.95,0
50,44,2,0,1,1,2.36,1
50,45,2,1,0,0,3.72,1
50,46,2,0,0,1,2.01,0
50,47,2,0,1,0,1.6,0
50,48,2,0,0,1,2.2,0
50,49,2,1,0,1,1.31,0
50,50,2,0,1,0,2.47,0
50,51,2,1,1,0,3.55,0
50,52,2,0,1,1,2.41,1
50,54,2,0,1,0,3.45,0
50,55,2,0,1,1,2.7,1
50,56,2,0,0,1,2.35,0
50,57,2,0,0,0,5.02,1
50,58,2,1,0,1,3.83,0
50,59,2,1,0,1,1.46,0
50,60,2,1,1,1,4.73,1
51,1,2,1,0,0,1.93,1
51,2,2,1,1,0,2.18,0
51,3,2,1,1,1,3.59,1
51,4,2,1,1,1,2.75,1
51,5,2,0,0,0,3.32,1
51,6,2,1,1,1,1.63,1
51,7,2,1,0,1,2.63,0
51,8,2,1,0,1,2,0
51,9,2,0,1,0,2.28,0
51,10,2,1,1,1,2.25,1
51,11,2,1,1,0,2.75,0
51,12,2,0,1,0,2.51,0
51,13,2,0,0,1,2.28,0
51,14,2,0,0,0,2.76,1
51,15,2,1,1,1,2.12,1
51,16,2,1,1,1,2.37,1
51,17,2,0,1,0,2.18,0
51,18,2,0,0,1,2.56,0
51,19,2,1,0,1,3.96,0
51,20,2,0,0,0,2.35,1
51,21,2,1,0,1,1.94,0
51,22,2,0,0,1,2.67,0
51,23,2,0,0,1,3.8,0
51,24,2,1,0,0,2.98,1
51,25,2,1,0,0,3.38,1
51,26,2,1,1,0,2.05,0
51,27,2,0,1,1,3.3,1
51,28,2,0,1,1,2.05,1
51,29,2,0,1,0,2.85,0
51,30,2,0,1,0,2.51,0
51,31,2,0,1,0,3.24,0
51,32,2,0,1,0,2.61,0
51,34,2,0,0,1,2.38,0
51,35,2,1,1,1,2.19,1
51,36,2,1,0,1,2.22,0
51,37,2,0,1,0,2.49,0
51,38,2,1,1,1,1.77,1
51,39,2,1,1,1,3.88,1
51,40,2,0,0,0,2.37,1
51,41,2,0,0,0,3.07,1
51,42,2,1,1,0,1.82,0
51,43,2,0,0,1,2.17,0
51,44,2,1,0,1,2.32,0
51,45,2,1,0,1,1.84,0
51,46,2,1,0,0,1.83,1
51,47,2,1,0,1,1.92,0
51,48,2,0,1,0,2.89,0
51,49,2,1,0,0,2.63,1
51,50,2,1,1,1,1.91,1
51,51,2,0,1,0,2.16,0
51,52,2,0,0,1,1.58,0
51,53,2,0,0,1,1.97,0
51,54,2,0,1,0,2.63,0
51,55,2,1,0,1,2.13,0
51,56,2,0,0,1,2.9,0
51,57,2,0,0,0,3.09,1
51,58,2,1,0,1,1.78,0
51,59,2,1,1,1,1.58,1
51,60,2,0,1,0,2.02,0
52,1,2,0,0,0,5.2,1
52,2,2,1,1,1,8.53,1
52,3,2,0,0,1,3.88,0
52,4,2,0,1,0,4.97,0
52,5,2,0,0,1,4.38,0
52,6,2,0,0,1,4.54,0
52,7,2,1,0,1,7.89,0
52,8,2,1,0,1,4.1,0
52,9,2,0,0,1,5.6,0
52,10,2,0,1,0,3.03,0
52,11,2,1,1,0,7.57,0
52,12,2,1,1,1,7.39,1
52,13,2,0,1,1,3.97,1
52,14,2,1,1,1,5.65,1
52,15,2,0,1,1,7.55,1
52,16,2,0,0,1,5.83,0
52,17,2,0,1,1,6.42,1
52,18,2,0,0,1,4.53,0
52,19,2,0,1,0,6.43,0
52,20,2,0,1,0,4.85,0
52,21,2,1,0,1,5.31,0
52,22,2,1,1,0,6.74,0
52,23,2,0,0,0,5.01,1
52,24,2,1,0,0,6.44,1
52,25,2,1,1,1,3.95,1
52,26,2,0,0,1,3.42,0
52,27,2,0,0,1,4.01,0
52,28,2,1,1,0,3.93,0
52,29,2,1,0,1,5.53,0
52,30,2,0,0,1,5.08,0
52,31,2,1,0,0,4.86,1
52,32,2,1,1,1,6.37,1
52,33,2,0,1,1,8.26,1
52,34,2,1,1,0,3.9,0
52,35,2,1,0,1,3.84,0
52,36,2,0,1,0,5.15,0
52,39,2,0,1,1,4.01,1
52,40,2,0,1,1,7.7,1
52,41,2,1,0,1,3.32,0
52,42,2,0,1,1,3.27,1
52,43,2,1,0,1,5.27,0
52,44,2,0,0,1,6.11,0
52,45,2,1,1,0,3.85,0
52,46,2,1,1,0,5.92,0
52,47,2,1,0,0,6.06,1
52,48,2,0,0,0,6.66,1
52,49,2,1,0,0,8.23,1
52,50,2,1,0,1,4.49,0
52,51,2,0,0,0,6.12,1
52,52,2,1,1,1,5.08,1
52,53,2,0,1,0,5.84,0
52,54,2,1,0,1,5.24,0
52,55,2,1,1,0,7.57,0
52,56,2,0,1,0,7.57,0
52,57,2,1,1,1,4.42,1
52,58,2,0,0,1,7.21,0
52,59,2,0,1,1,3.54,1
52,60,2,1,1,0,7.13,0
53,1,2,1,0,1,4.68,0
53,2,2,0,0,1,3.07,0
53,3,2,1,0,0,7.61,1
53,4,2,0,1,0,4.65,0
53,5,2,1,1,0,4.06,0
53,6,2,0,1,1,4.85,1
53,7,2,1,1,0,7.1,0
53,8,2,1,1,1,3.77,1
53,9,2,0,0,0,3.45,1
53,10,2,1,1,1,4,1
53,11,2,0,0,0,5.73,1
53,12,2,1,0,0,7.23,1
53,13,2,0,0,1,4.77,0
53,14,2,0,0,1,4.76,0
53,15,2,1,1,0,7.93,0
53,16,2,1,0,0,3.92,1
53,17,2,0,0,0,5.88,1
53,18,2,1,1,1,7.8,1
53,19,2,0,0,1,5,0
53,21,2,0,1,1,6.86,1
53,23,2,1,0,0,4.76,1
53,24,2,0,0,0,3.38,1
53,25,2,0,1,0,3.22,0
53,26,2,1,1,1,4.89,1
53,27,2,1,1,1,3.37,1
53,28,2,1,0,0,7.2,1
53,29,2,0,1,1,3.35,1
53,30,2,0,0,0,5.02,1
53,31,2,1,1,1,3.22,1
53,32,2,1,0,1,3.8,0
53,33,2,1,0,1,3.08,0
53,34,2,0,1,1,5.8,1
53,35,2,1,1,1,3.74,1
53,36,2,1,0,1,2.88,0
53,37,2,1,0,1,7.53,0
53,38,2,0,1,0,7.66,0
53,39,2,0,0,0,5.89,1
53,40,2,0,1,1,4.92,1
53,41,2,0,1,1,5.08,1
53,42,2,1,1,1,2.75,1
53,43,2,1,0,1,8.45,0
53,44,2,0,1,0,4.88,0
53,45,2,0,0,1,3.06,0
53,46,2,0,1,0,6.76,0
53,47,2,1,1,1,5.97,1
53,48,2,0,1,0,7.39,0
53,49,2,1,0,1,2.85,0
53,50,2,1,0,1,3.05,0
53,51,2,0,1,1,7.44,1
53,52,2,1,1,1,2.35,1
53,53,2,0,0,1,5.32,0
53,54,2,0,0,0,4.55,1
53,55,2,0,1,1,5.8,1
53,56,2,1,0,1,8.18,0
53,57,2,0,0,1,4.58,0
53,58,2,1,0,1,2.55,0
53,59,2,0,0,1,3.24,0
53,60,2,1,1,1,6.46,1
54,1,2,0,0,1,8.47,0
54,2,2,0,0,1,6.42,0
54,3,2,0,0,0,6.82,1
54,4,2,0,1,0,8.7,0
54,5,2,0,1,0,8.57,0
54,6,2,0,1,1,9.74,1
54,7,2,0,1,1,5.07,1
54,9,2,0,0,0,8.67,1
54,10,2,1,0,0,6,1
54,12,2,0,1,0,4.85,0
54,13,2,1,0,0,9.58,1
54,14,2,0,0,1,7.37,0
54,16,2,0,1,1,8.75,1
54,17,2,0,1,0,9.8,0
54,18,2,1,1,1,9.3,1
54,19,2,1,1,0,9.1,0
54,20,2,0,1,0,7.65,0
54,22,2,0,0,0,6.08,1
54,24,2,0,0,0,7.47,1
54,25,2,1,1,0,7.48,0
54,26,2,1,0,1,6.23,0
54,28,2,0,1,0,7.75,0
54,29,2,1,1,0,8.53,0
54,30,2,1,0,1,7.15,0
54,32,2,0,1,1,9.45,1
54,33,2,1,1,0,5.64,0
