id,trial,session,stim_type,factual_truth,resp,rt,correct,condition
37,18,1,1,0,1,7.4,0,4
37,19,1,0,0,0,7.02,1,3
37,20,1,1,1,0,3.75,0,2
37,21,1,0,0,1,4.15,0,3
37,22,1,1,1,0,3.65,0,2
37,23,1,0,1,1,2.53,1,1
37,24,1,0,0,0,6.55,1,3
37,25,1,0,1,0,3.2,0,1
37,26,1,0,1,1,3.26,1,1
37,27,1,1,1,1,2.99,1,2
37,28,1,0,0,1,4.43,0,3
37,29,1,0,0,0,3.63,1,3
37,30,1,0,0,1,3.9,0,3
37,31,1,1,0,1,2.75,0,4
37,32,1,0,1,0,4.29,0,1
37,33,1,1,1,1,4.62,1,2
37,34,1,0,1,1,5.63,1,1
37,35,1,0,1,0,4.99,0,1
37,36,1,1,0,1,3.9,0,4
37,37,1,1,0,1,7.36,0,4
37,39,1,0,1,1,5.05,1,1
37,40,1,1,0,0,3.94,1,4
37,41,1,1,1,1,4.15,1,2
37,42,1,1,1,0,3.12,0,2
37,43,1,0,1,1,3.65,1,1
37,44,1,1,1,1,3.47,1,2
37,45,1,0,0,1,3.39,0,3
37,46,1,1,1,1,3.45,1,2
37,47,1,1,1,1,2.13,1,2
37,48,1,0,0,1,3.52,0,3
37,49,1,1,0,1,3.82,0,4
37,50,1,0,1,1,3.51,1,1
37,51,1,1,1,1,2.23,1,2
37,52,1,1,1,1,2.13,1,2
37,53,1,0,0,0,5.01,1,3
37,54,1,1,0,0,2.47,1,4
37,55,1,1,0,1,4.57,0,4
37,56,1,0,0,0,6.04,1,3
37,57,1,0,0,1,2.35,0,3
37,58,1,1,0,0,2.19,1,4
37,59,1,0,1,0,3.67,0,1
37,60,1,1,0,0,2.65,1,4
38,1,1,1,1,1,2.53,1,2
38,2,1,0,0,1,4.27,0,3
38,3,1,1,0,1,4.74,0,4
38,4,1,1,1,0,6.7,0,2
38,5,1,1,1,1,2.84,1,2
38,6,1,0,0,1,3.53,0,3
38,7,1,1,0,1,3.23,0,4
38,8,1,0,0,1,4.42,0,3
38,9,1,1,0,0,3.35,1,4
38,10,1,0,0,1,3.83,0,3
38,11,1,0,0,0,4.13,1,3
38,12,1,0,1,1,5.02,1,1
38,13,1,1,0,1,4.04,0,4
38,14,1,1,0,0,4.8,1,4
38,15,1,1,0,0,4.98,1,4
38,16,1,0,0,0,5.56,1,3
38,17,1,0,1,0,3.7,0,1
38,18,1,0,0,1,4.35,0,3
38,19,1,0,1,0,4.71,0,1
38,20,1,1,0,1,3.33,0,4
38,21,1,0,1,1,4.95,1,1
38,22,1,0,1,0,3.26,0,1
38,23,1,0,0,1,3.36,0,3
38,24,1,1,1,0,3.58,0,2
38,25,1,0,0,1,7.48,0,3
38,26,1,0,0,1,3.38,0,3
38,27,1,1,1,0,3.99,0,2
38,28,1,0,0,1,2.45,0,3
38,29,1,1,1,1,3.82,1,2
38,30,1,1,0,1,4.07,0,4
38,31,1,0,1,1,7.55,1,1
38,32,1,1,0,1,7.01,0,4
38,33,1,0,1,0,3.2,0,1
38,34,1,1,1,1,4.36,1,2
38,35,1,1,1,1,3.56,1,2
38,36,1,0,0,1,4.95,0,3
38,37,1,1,1,1,9.2,1,2
38,38,1,0,1,0,2.72,0,1
38,39,1,1,0,1,2.38,0,4
38,40,1,0,0,0,4.65,1,3
38,41,1,1,1,1,4.91,1,2
38,42,1,0,1,0,5.93,0,1
38,43,1,0,1,0,4.77,0,1
38,44,1,1,0,1,7.99,0,4
38,45,1,1,0,0,2.14,1,4
38,46,1,0,1,1,2.33,1,1
38,47,1,1,0,1,5.4,0,4
38,48,1,1,1,0,8.14,0,2
38,49,1,1,1,1,4.53,1,2
38,50,1,0,1,1,3.5,1,1
38,51,1,1,1,0,4.97,0,2
38,52,1,0,0,1,1.99,0,3
38,53,1,1,1,1,5.4,1,2
38,55,1,0,0,1,2.35,0,3
38,56,1,0,1,1,3.92,1,1
38,57,1,1,0,0,5.71,1,4
38,58,1,0,1,0,1.85,0,1
38,59,1,1,0,1,4.62,0,4
38,60,1,0,1,1,2.97,1,1
39,1,1,1,0,1,3.6,0,4
39,2,1,0,1,1,2.05,1,1
39,4,1,0,1,0,1.88,0,1
39,5,1,0,1,0,5.32,0,1
39,6,1,1,1,0,2.95,0,2
39,7,1,1,1,1,2,1,2
39,8,1,0,1,1,2.7,1,1
39,9,1,0,1,0,1.43,0,1
39,10,1,1,1,1,1.93,1,2
39,11,1,1,1,1,2.15,1,2
39,12,1,1,0,1,2.12,0,4
39,13,1,0,1,1,2.19,1,1
39,14,1,0,0,0,4.19,1,3
39,15,1,1,1,1,3.38,1,2
39,16,1,1,1,1,2.03,1,2
39,17,1,1,1,1,2.13,1,2
39,18,1,0,1,1,2.36,1,1
39,19,1,0,0,1,4.93,0,3
39,20,1,0,0,1,3.86,0,3
39,21,1,0,1,1,3.46,1,1
39,22,1,0,0,0,2.67,1,3
39,23,1,0,0,1,3.17,0,3
39,24,1,0,0,1,2.4,0,3
39,25,1,1,0,1,2.17,0,4
39,26,1,1,1,0,3.14,0,2
39,27,1,1,1,1,3.86,1,2
39,28,1,0,0,0,3.48,1,3
39,29,1,1,0,1,3.32,0,4
39,30,1,1,0,1,2.43,0,4
39,31,1,1,0,0,4.68,1,4
39,32,1,0,1,0,2.27,0,1
39,33,1,0,1,1,3.07,1,1
39,34,1,0,1,1,3.07,1,1
39,35,1,1,1,1,2.95,1,2
39,36,1,1,1,0,2.47,0,2
39,37,1,1,1,1,3.87,1,2
39,38,1,1,0,1,4.31,0,4
39,39,1,0,0,0,4.35,1,3
39,40,1,1,0,1,2.73,0,4
39,41,1,0,0,1,2.2,0,3
39,42,1,0,0,1,2.22,0,3
39,43,1,0,0,1,3.43,0,3
39,44,1,0,1,1,2.7,1,1
39,45,1,0,0,0,2.94,1,3
39,46,1,0,0,0,1.6,1,3
39,47,1,1,0,0,5.25,1,4
39,48,1,0,0,0,3.35,1,3
39,49,1,1,0,0,1.87,1,4
39,50,1,0,0,1,2.16,0,3
39,51,1,0,1,1,2.45,1,1
39,52,1,1,1,0,2.6,0,2
39,53,1,1,1,0,3.1,0,2
39,54,1,1,0,0,4.08,1,4
39,55,1,1,1,1,3.82,1,2
39,56,1,1,0,1,4.23,0,4
39,57,1,0,1,0,3.53,0,1
39,58,1,0,1,1,2.12,1,1
39,59,1,1,0,0,2.46,1,4
39,60,1,1,0,1,3.31,0,4
40,1,1,0,0,1,3.13,0,3
40,2,1,0,1,1,3.96,1,1
40,3,1,1,1,1,2.2,1,2
40,4,1,0,0,1,5.67,0,3
40,5,1,0,0,1,3.67,0,3
40,6,1,1,0,0,2.73,1,4
40,7,1,0,0,1,4.58,0,3
40,8,1,0,1,0,4.85,0,1
40,9,1,0,1,1,6.11,1,1
40,10,1,0,1,0,5.57,0,1
40,11,1,0,0,1,2.92,0,3
40,12,1,1,1,1,2.52,1,2
40,13,1,0,0,1,6.73,0,3
40,14,1,1,0,1,3.59,0,4
40,15,1,1,0,0,5.27,1,4
40,16,1,0,0,0,7.56,1,3
40,17,1,0,1,1,4.16,1,1
40,18,1,0,0,0,3.87,1,3
40,19,1,1,1,0,4.01,0,2
40,20,1,1,0,1,2.57,0,4
40,21,1,1,1,1,2.86,1,2
40,22,1,1,0,1,3.55,0,4
40,23,1,1,1,1,4.24,1,2
40,24,1,1,1,1,3.31,1,2
40,25,1,1,0,0,4.3,1,4
40,26,1,0,0,1,5.16,0,3
40,27,1,0,1,0,3.49,0,1
40,28,1,0,0,1,5.1,0,3
40,29,1,1,0,0,3.91,1,4
40,30,1,1,0,0,3.18,1,4
40,31,1,0,0,0,6.32,1,3
40,32,1,1,1,0,4.97,0,2
40,33,1,0,1,1,4.03,1,1
40,34,1,0,0,1,7.29,0,3
40,35,1,1,1,0,3.49,0,2
40,36,1,1,0,1,3.58,0,4
40,37,1,1,1,0,3.79,0,2
40,39,1,1,1,1,4.88,1,2
40,40,1,0,1,1,7.87,1,1
40,41,1,0,0,1,4.47,0,3
40,42,1,0,1,0,4.76,0,1
40,43,1,0,0,0,7.75,1,3
40,44,1,0,1,0,5.97,0,1
40,45,1,1,0,1,2.57,0,4
40,47,1,1,1,1,2.38,1,2
40,48,1,1,0,1,3.21,0,4
40,49,1,1,0,1,2.72,0,4
40,50,1,0,1,0,4.61,0,1
40,51,1,1,1,1,2.99,1,2
40,53,1,0,1,0,6.18,0,1
40,54,1,1,0,1,4.79,0,4
40,55,1,0,0,0,5.94,1,3
40,56,1,1,0,0,4.6,1,4
40,57,1,0,1,1,6.48,1,1
40,58,1,1,1,0,5.29,0,2
40,59,1,1,1,1,3.8,1,2
40,60,1,0,1,1,5.26,1,1
41,1,1,1,1,1,2.38,1,2
41,2,1,0,0,1,2.66,0,3
41,3,1,1,1,0,2.17,0,2
41,4,1,0,1,0,3.67,0,1
41,5,1,0,0,0,2.67,1,3
41,6,1,1,1,1,1.75,1,2
41,7,1,1,0,1,2.37,0,4
41,8,1,1,0,0,2.37,1,4
41,11,1,0,0,0,2.42,1,3
41,12,1,1,1,1,2.26,1,2
41,13,1,0,0,1,2.49,0,3
41,14,1,1,0,0,3.05,1,4
41,15,1,1,0,1,2.52,0,4
41,16,1,1,0,0,3.5,1,4
41,17,1,1,1,1,2.83,1,2
41,18,1,1,1,1,1.9,1,2
41,19,1,1,1,0,3.08,0,2
41,20,1,0,0,1,1.98,0,3
41,21,1,1,0,1,1.82,0,4
41,22,1,1,1,1,2.55,1,2
41,23,1,0,0,0,2.72,1,3
41,24,1,0,1,1,2.59,1,1
41,25,1,0,0,0,2.58,1,3
41,26,1,0,0,1,3.55,0,3
41,27,1,1,1,1,2.88,1,2
41,28,1,0,1,1,3.12,1,1
41,29,1,0,1,1,2.79,1,1
41,30,1,0,0,1,2.58,0,3
41,31,1,0,0,1,4.2,0,3
41,32,1,0,1,1,3.74,1,1
41,33,1,1,1,1,2.47,1,2
41,34,1,0,0,1,2.99,0,3
41,35,1,1,1,1,3.8,1,2
41,36,1,0,1,1,3.68,1,1
41,37,1,0,1,0,3.4,0,1
41,38,1,0,1,1,3.58,1,1
41,39,1,1,0,1,2.95,0,4
41,40,1,0,1,0,3.13,0,1
41,41,1,1,0,1,2.24,0,4
41,42,1,0,1,0,2.72,0,1
41,43,1,1,0,1,2.64,0,4
41,44,1,0,1,1,2.58,1,1
41,45,1,0,0,0,3.53,1,3
41,46,1,1,1,0,2.66,0,2
41,47,1,1,0,0,2.88,1,4
41,48,1,1,0,1,1.74,0,4
41,49,1,0,0,1,3.21,0,3
41,50,1,1,1,1,2.63,1,2
41,51,1,1,0,1,3.64,0,4
41,52,1,1,0,1,2.29,0,4
41,53,1,0,0,1,2.79,0,3
41,54,1,0,0,1,3.13,0,3
41,55,1,1,0,1,1.91,0,4
41,56,1,1,1,1,2.1,1,2
41,57,1,0,1,0,2.82,0,1
41,58,1,1,1,1,1.89,1,2
41,59,1,0,1,1,2.9,1,1
41,60,1,0,1,1,2.21,1,1
42,1,1,0,0,0,2.8,1,3
42,2,1,1,1,1,3.95,1,2
42,3,1,0,1,1,3.67,1,1
42,4,1,1,1,1,2.18,1,2
42,5,1,0,1,0,4.15,0,1
42,6,1,1,0,0,2.49,1,4
42,7,1,1,0,1,2.99,0,4
42,8,1,1,1,0,3.82,0,2
42,9,1,1,1,0,2.12,0,2
42,10,1,0,0,0,4,1,3
42,11,1,1,0,0,2.5,1,4
42,12,1,0,0,1,2.49,0,3
42,13,1,1,1,0,2.26,0,2
42,14,1,0,0,0,4.16,1,3
42,15,1,0,1,1,3.63,1,1
42,16,1,1,1,1,3.07,1,2
42,17,1,0,0,0,3.8,1,3
42,18,1,0,1,1,2.03,1,1
42,19,1,1,1,1,1.87,1,2
42,20,1,1,0,1,1.62,0,4
42,21,1,1,1,0,2.1,0,2
42,22,1,0,1,0,2.62,0,1
42,23,1,0,1,1,3.6,1,1
42,24,1,1,0,0,2.81,1,4
42,25,1,0,0,1,2.95,0,3
42,26,1,0,1,0,3.05,0,1
42,27,1,0,1,0,2.9,0,1
42,28,1,1,0,0,3.02,1,4
42,29,1,1,0,0,2.65,1,4
42,30,1,0,0,0,3.95,1,3
42,31,1,0,1,0,4.09,0,1
42,32,1,0,0,1,2.24,0,3
42,34,1,1,0,1,2.74,0,4
42,35,1,1,0,1,3.52,0,4
42,36,1,0,0,0,4.9,1,3
42,37,1,1,1,0,2.47,0,2
42,38,1,0,0,1,2.87,0,3
42,39,1,0,1,1,3.3,1,1
42,40,1,1,0,1,3.26,0,4
42,42,1,1,1,0,2.68,0,2
42,43,1,1,0,1,2.83,0,4
42,44,1,0,1,0,4.13,0,1
42,45,1,0,0,1,2.61,0,3
42,46,1,1,1,0,2.7,0,2
42,47,1,0,1,1,2.25,1,1
42,48,1,0,1,1,5.48,1,1
42,49,1,1,0,1,2.55,0,4
42,50,1,1,1,0,3.67,0,2
42,51,1,0,1,1,3.22,1,1
42,52,1,1,0,1,2.41,0,4
42,53,1,0,0,0,2.93,1,3
42,54,1,1,1,1,2.88,1,2
42,55,1,1,0,1,2.14,0,4
42,56,1,1,0,0,2.94,1,4
42,57,1,0,0,0,3.54,1,3
42,58,1,0,0,1,2.72,0,3
42,59,1,0,0,1,5.05,0,3
42,60,1,1,1,1,2.18,1,2
43,2,1,1,0,1,6.29,0,4
43,3,1,0,0,0,5.58,1,3
43,4,1,1,0,1,5,0,4
43,5,1,1,0,1,3.43,0,4
43,6,1,0,1,1,6.95,1,1
43,7,1,0,1,1,6.85,1,1
43,8,1,0,1,1,6.55,1,1
43,9,1,1,1,0,6.32,0,2
43,11,1,0,0,0,5,1,3
43,12,1,1,0,0,3.27,1,4
43,13,1,0,1,1,8.33,1,1
43,14,1,0,0,1,4.68,0,3
43,15,1,1,1,0,4.01,0,2
43,16,1,0,1,0,6.48,0,1
43,18,1,0,0,0,5.88,1,3
43,19,1,1,0,0,7.1,1,4
43,20,1,0,1,0,4.32,0,1
43,21,1,1,1,1,7.12,1,2
43,22,1,1,1,0,5.6,0,2
43,23,1,0,1,0,6.34,0,1
43,24,1,0,1,0,6.21,0,1
43,25,1,0,0,1,4.36,0,3
43,26,1,1,0,0,4.86,1,4
43,27,1,0,1,1,6.41,1,1
43,28,1,1,1,1,5.77,1,2
43,29,1,1,1,1,7.45,1,2
43,30,1,0,1,0,7.1,0,1
43,31,1,0,0,0,6.9,1,3
43,32,1,1,1,0,6.87,0,2
43,33,1,1,0,1,7.51,0,4
43,34,1,0,0,0,5.56,1,3
43,36,1,1,1,1,5.34,1,2
43,37,1,0,1,0,7.9,0,1
43,38,1,1,1,1,7.85,1,2
43,39,1,1,0,0,8,1,4
43,40,1,0,0,1,5.39,0,3
43,41,1,0,0,0,6.55,1,3
43,42,1,1,0,0,9.13,1,4
43,43,1,1,1,0,3.43,0,2
43,44,1,0,0,1,7.68,0,3
43,45,1,1,0,0,5.35,1,4
43,46,1,0,0,0,3.9,1,3
43,47,1,1,0,0,9.3,1,4
43,49,1,1,1,1,3.53,1,2
43,50,1,0,0,0,6,1,3
43,51,1,0,1,1,4.03,1,1
43,52,1,0,0,0,3.07,1,3
43,53,1,1,0,0,5.52,1,4
43,54,1,1,1,1,8.2,1,2
43,55,1,0,1,1,6.35,1,1
43,56,1,1,1,1,6.5,1,2
43,57,1,1,0,1,5.25,0,4
43,58,1,0,1,0,5.9,0,1
43,59,1,1,0,0,9.43,1,4
43,60,1,0,0,1,9.03,0,3
44,1,1,1,1,1,3.89,1,2
44,2,1,1,0,1,3.14,0,4
44,3,1,0,1,1,7.89,1,1
44,4,1,0,1,1,5.94,1,1
44,5,1,0,0,0,6.42,1,3
44,6,1,1,1,1,6.82,1,2
44,7,1,1,0,1,5.69,0,4
44,8,1,1,1,1,2.38,1,2
44,9,1,0,0,1,5.44,0,3
44,10,1,0,0,1,7.62,0,3
44,11,1,1,1,1,2.35,1,2
44,12,1,0,1,0,7.88,0,1
44,13,1,1,1,1,3.92,1,2
44,14,1,1,0,0,8.66,1,4
44,15,1,0,1,1,5.13,1,1
44,16,1,1,0,1,2.42,0,4
44,17,1,0,0,1,3.29,0,3
44,18,1,1,1,1,2.57,1,2
44,20,1,0,0,1,4.93,0,3
44,21,1,1,1,1,2.52,1,2
44,22,1,0,1,1,4.49,1,1
44,23,1,1,1,1,4.51,1,2
44,24,1,1,0,1,4.39,0,4
44,25,1,1,0,1,4.9,0,4
44,26,1,0,0,0,8.24,1,3
44,27,1,0,0,1,5.45,0,3
44,28,1,0,1,1,5.44,1,1
44,29,1,1,1,1,4.42,1,2
44,30,1,0,1,1,7.19,1,1
44,31,1,0,1,1,5.59,1,1
44,32,1,1,0,1,6.79,0,4
44,33,1,0,1,0,4.22,0,1
44,34,1,0,1,0,5.87,0,1
44,35,1,0,0,0,4.74,1,3
44,36,1,0,1,1,3.95,1,1
44,37,1,1,1,0,2.86,0,2
44,38,1,1,0,0,5.13,1,4
44,39,1,1,0,1,3.37,0,4
44,40,1,0,0,1,5.52,0,3
44,41,1,0,0,1,3.67,0,3
44,42,1,0,1,1,5.1,1,1
44,43,1,0,0,1,4.33,0,3
44,44,1,1,0,1,5.89,0,4
44,45,1,0,1,0,7.32,0,1
44,46,1,1,1,1,3.52,1,2
44,47,1,0,0,1,2.73,0,3
44,48,1,1,1,1,2.65,1,2
44,49,1,1,1,1,5.84,1,2
44,50,1,1,0,1,3.86,0,4
44,51,1,1,0,1,5.7,0,4
44,52,1,0,1,1,6.13,1,1
44,53,1,1,0,1,4.58,0,4
44,54,1,1,1,1,2.89,1,2
44,55,1,1,1,1,4.07,1,2
44,56,1,1,0,1,4.9,0,4
44,57,1,0,0,1,5.83,0,3
44,58,1,0,0,1,3.67,0,3
44,59,1,0,0,1,2.72,0,3
44,60,1,0,1,0,6.21,0,1
45,1,1,1,0,1,2.52,0,4
45,2,1,0,1,0,3.28,0,1
45,3,1,0,0,0,2.9,1,3
45,4,1,1,1,1,2.26,1,2
45,5,1,1,0,1,3.26,0,4
45,6,1,1,0,1,3.18,0,4
45,7,1,0,0,0,3.66,1,3
45,8,1,1,1,0,3.9,0,2
45,9,1,0,0,1,4.02,0,3
45,10,1,1,0,1,3.42,0,4
45,11,1,1,1,0,7.1,0,2
45,12,1,1,1,1,3.28,1,2
45,13,1,0,1,0,6.15,0,1
45,14,1,1,1,1,2.53,1,2
45,15,1,0,0,0,4.38,1,3
45,16,1,0,1,1,2.4,1,1
45,17,1,0,0,0,2.73,1,3
45,19,1,1,0,1,3.94,0,4
45,20,1,1,0,1,2.74,0,4
45,21,1,1,0,1,3.14,0,4
45,22,1,0,1,0,5.13,0,1
45,23,1,0,0,1,4.02,0,3
45,24,1,0,1,0,2.41,0,1
45,25,1,0,0,1,4.89,0,3
45,26,1,1,0,1,3.15,0,4
45,27,1,1,1,0,3.5,0,2
45,28,1,0,1,1,4.67,1,1
45,29,1,0,0,1,4.6,0,3
45,30,1,1,0,1,2.69,0,4
45,31,1,0,0,0,5.85,1,3
45,33,1,0,0,1,3.59,0,3
45,34,1,1,1,0,4.41,0,2
45,35,1,1,1,0,3.97,0,2
45,36,1,0,0,0,3.68,1,3
45,37,1,0,1,1,3.78,1,1
45,38,1,0,1,1,3.65,1,1
45,39,1,1,1,1,3.52,1,2
45,40,1,0,0,1,2.25,0,3
45,41,1,0,1,1,3.88,1,1
45,42,1,1,1,1,4.09,1,2
45,43,1,1,1,0,3.5,0,2
45,44,1,1,0,1,3.81,0,4
45,45,1,0,1,0,7.54,0,1
45,46,1,0,0,1,4.31,0,3
45,47,1,1,0,1,3.69,0,4
45,48,1,0,0,1,3.6,0,3
45,49,1,1,1,1,3.37,1,2
45,50,1,0,1,1,2.57,1,1
45,51,1,0,1,0,2.7,0,1
45,52,1,0,1,1,4.24,1,1
45,53,1,0,0,0,5.15,1,3
45,54,1,1,0,0,4.69,1,4
45,55,1,0,1,1,2.07,1,1
45,56,1,1,0,1,2.62,0,4
45,57,1,1,1,1,3.58,1,2
45,58,1,1,0,1,4.79,0,4
45,59,1,1,0,1,4.88,0,4
45,60,1,0,1,0,2.97,0,1
46,1,1,1,0,1,1.96,0,4
46,2,1,0,0,0,2.82,1,3
46,3,1,1,1,1,2.57,1,2
46,4,1,1,0,1,5.01,0,4
46,5,1,0,0,1,2.35,0,3
46,6,1,1,1,1,2.53,1,2
46,7,1,1,1,1,1.42,1,2
46,8,1,0,0,0,3.65,1,3
46,9,1,0,1,0,2.83,0,1
46,10,1,1,0,1,2.05,0,4
46,11,1,1,1,1,2.43,1,2
46,12,1,1,1,1,1.82,1,2
46,13,1,1,1,1,2.85,1,2
46,14,1,0,0,0,3.08,1,3
46,15,1,0,0,1,2.98,0,3
46,16,1,0,1,0,1.58,0,1
46,17,1,1,0,1,3.36,0,4
46,18,1,0,0,0,2.21,1,3
46,19,1,1,0,1,2.42,0,4
46,20,1,0,1,1,3.47,1,1
46,21,1,1,0,0,2.81,1,4
46,22,1,0,1,0,3.69,0,1
46,23,1,1,1,1,1.98,1,2
46,24,1,0,0,0,3.71,1,3
46,25,1,1,1,1,3.28,1,2
46,26,1,0,1,0,3.17,0,1
46,28,1,1,1,1,2.28,1,2
46,29,1,1,0,1,1.67,0,4
46,30,1,1,0,1,2.03,0,4
46,31,1,0,0,1,2.73,0,3
46,32,1,1,1,1,2.35,1,2
46,33,1,0,1,1,2.1,1,1
46,34,1,1,0,1,2.03,0,4
46,35,1,0,1,0,2.22,0,1
46,36,1,0,0,0,3.54,1,3
46,37,1,1,1,0,3.2,0,2
46,38,1,0,0,1,3.03,0,3
46,39,1,1,1,0,3.02,0,2
46,40,1,1,0,1,3.15,0,4
46,41,1,0,1,0,2.58,0,1
46,42,1,0,1,1,3.6,1,1
46,43,1,0,1,1,2.89,1,1
46,44,1,0,0,1,1.43,0,3
46,45,1,0,1,0,3.69,0,1
46,46,1,1,0,1,1.87,0,4
46,47,1,1,1,1,1.62,1,2
46,48,1,0,0,1,2.05,0,3
46,49,1,0,1,1,1.74,1,1
46,50,1,0,1,1,3.01,1,1
46,51,1,1,0,0,3.73,1,4
46,52,1,1,0,0,2.32,1,4
46,53,1,1,1,1,2.8,1,2
46,54,1,1,0,1,1.82,0,4
46,55,1,0,0,0,2.3,1,3
46,56,1,1,1,1,2.08,1,2
46,58,1,0,1,0,2.59,0,1
46,59,1,0,1,0,3.13,0,1
46,60,1,0,0,1,3.85,0,3
47,1,1,0,0,0,5.52,1,3
47,2,1,1,1,1,5.18,1,2
47,4,1,1,1,1,3.26,1,2
47,5,1,0,0,0,6.23,1,3
47,6,1,0,0,1,5.06,0,3
47,7,1,1,0,1,3.45,0,4
47,8,1,1,1,1,4.11,1,2
47,9,1,0,1,1,3.32,1,1
47,10,1,0,1,1,3.78,1,1
47,11,1,0,0,1,3.86,0,3
47,12,1,0,1,1,5.98,1,1
47,13,1,1,1,0,5.2,0,2
47,14,1,0,1,0,3.18,0,1
47,15,1,1,1,0,7.16,0,2
47,16,1,1,0,0,5.52,1,4
47,17,1,0,0,1,4.93,0,3
47,18,1,1,0,1,3.67,0,4
47,19,1,1,0,0,5.77,1,4
47,20,1,1,0,1,2.72,0,4
47,21,1,1,1,0,8.37,0,2
47,22,1,0,0,0,4.25,1,3
47,23,1,1,1,1,6.83,1,2
47,24,1,1,0,1,5.88,0,4
47,25,1,1,0,1,3.05,0,4
47,26,1,1,0,0,5.08,1,4
47,27,1,0,1,1,4.51,1,1
47,28,1,0,0,1,4.31,0,3
47,29,1,1,1,1,3.83,1,2
47,30,1,1,1,1,3.74,1,2
47,31,1,0,1,1,8.15,1,1
47,32,1,0,0,1,6,0,3
47,33,1,0,1,1,4.6,1,1
47,34,1,0,0,1,6.37,0,3
47,35,1,0,1,1,7.43,1,1
47,36,1,1,0,1,8.21,0,4
47,37,1,1,0,1,7.7,0,4
47,38,1,1,1,1,4.04,1,2
47,39,1,1,1,0,3.85,0,2
47,40,1,1,1,1,7.08,1,2
47,41,1,0,0,1,3.96,0,3
47,42,1,0,1,1,5.87,1,1
47,44,1,1,0,1,4.29,0,4
47,46,1,0,1,1,4.11,1,1
47,47,1,0,1,1,5.21,1,1
47,48,1,0,0,1,4.28,0,3
47,49,1,0,1,1,3.65,1,1
47,50,1,1,0,0,4.03,1,4
47,51,1,1,1,1,6.75,1,2
47,53,1,0,1,1,4.98,1,1
47,54,1,1,1,1,7.08,1,2
47,55,1,1,1,0,5.2,0,2
47,56,1,0,0,1,3.22,0,3
47,57,1,0,1,1,7.73,1,1
47,58,1,0,0,0,6.47,1,3
47,59,1,0,1,1,7.28,1,1
47,60,1,0,0,1,3.78,0,3
48,1,1,1,0,1,5.38,0,4
48,2,1,0,1,0,4.93,0,1
48,3,1,1,1,1,4.4,1,2
48,4,1,0,1,1,3.35,1,1
48,6,1,1,1,1,4.07,1,2
48,7,1,0,0,0,8.15,1,3
48,8,1,1,0,1,8.63,0,4
48,9,1,0,1,1,5.15,1,1
48,10,1,1,0,1,4.73,0,4
48,13,1,1,0,0,6.07,1,4
48,14,1,0,0,0,6.43,1,3
48,15,1,1,1,0,4.88,0,2
48,16,1,0,1,1,3.13,1,1
48,17,1,1,1,1,3.89,1,2
48,19,1,1,1,1,4.85,1,2
48,20,1,1,0,1,2.17,0,4
48,21,1,1,1,0,4.81,0,2
48,22,1,0,1,1,4.15,1,1
48,23,1,1,1,0,2.5,0,2
48,25,1,1,1,0,6.83,0,2
48,26,1,0,1,0,5.02,0,1
48,27,1,0,1,1,5.8,1,1
48,28,1,0,0,1,6.18,0,3
48,29,1,0,1,1,3.32,1,1
48,30,1,0,1,0,6.55,0,1
48,31,1,1,0,1,4.43,0,4
48,32,1,1,1,0,4.02,0,2
48,35,1,1,1,0,7.15,0,2
48,36,1,0,1,1,2.82,1,1
48,37,1,0,0,0,5.75,1,3
48,38,1,0,1,1,5.5,1,1
48,39,1,1,1,1,5.08,1,2
48,41,1,0,0,0,6.56,1,3
48,42,1,1,0,1,3.22,0,4
48,43,1,0,0,1,5.2,0,3
48,44,1,1,0,1,3.49,0,4
48,45,1,0,1,1,5.18,1,1
48,47,1,0,1,0,4.77,0,1
48,48,1,1,1,0,4.08,0,2
48,49,1,1,0,1,4.67,0,4
48,50,1,0,0,1,3.97,0,3
48,51,1,0,0,0,3.93,1,3
48,53,1,1,0,1,3.83,0,4
48,54,1,0,0,0,6.98,1,3
48,55,1,1,0,1,4.25,0,4
48,56,1,1,0,0,7.61,1,4
48,57,1,0,0,0,2.64,1,3
48,58,1,0,0,1,5.36,0,3
48,59,1,0,0,1,5.57,0,3
48,60,1,0,1,0,2.87,0,1
49,1,1,1,0,0,5.33,1,4
49,2,1,0,0,0,1.92,1,3
49,3,1,1,1,1,2.73,1,2
49,4,1,0,0,0,3.35,1,3
49,5,1,1,1,1,2.74,1,2
49,6,1,0,0,0,2.74,1,3
49,7,1,0,1,0,3.01,0,1
49,8,1,0,1,1,2.23,1,1
49,9,1,0,0,1,3.16,0,3
49,10,1,0,1,0,2.67,0,1
49,11,1,0,0,0,3.53,1,3
49,12,1,0,0,1,2.27,0,3
49,13,1,1,1,1,2.42,1,2
49,14,1,0,1,0,3,0,1
49,15,1,0,0,0,3,1,3
49,16,1,1,1,1,2.15,1,2
49,17,1,1,0,1,1.86,0,4
49,18,1,1,1,0,1.93,0,2
49,19,1,1,0,1,1.82,0,4
49,20,1,1,1,1,3.36,1,2
49,21,1,0,0,1,2.88,0,3
49,22,1,1,0,1,2.34,0,4
49,23,1,1,1,0,2.69,0,2
49,24,1,1,1,0,3.94,0,2
49,25,1,0,1,1,3.13,1,1
49,26,1,0,0,1,2.44,0,3
49,27,1,0,1,1,3.09,1,1
49,28,1,0,1,1,4.31,1,1
49,29,1,1,0,1,3.59,0,4
49,30,1,1,0,1,3.84,0,4
